datetime,datenum,year,month,day,data_mean_global,data_mean_nh,data_mean_sh
1707-08-15,623696,1707,8,15,274.345492328738,271.971440135056,276.71954452242
1707-09-15,623727,1707,9,15,274.303454115394,272.067016858224,276.539891372564
1707-10-15,623757,1707,10,15,275.337741661068,274.17362146800497,276.501861854131
1707-11-15,623788,1707,11,15,276.339311047806,276.049881298646,276.628740796967
1707-12-15,623818,1707,12,15,276.973191577208,277.289373466044,276.657009688372
1708-01-15,623849,1708,1,15,277.429885948652,278.109105891981,276.750666005323
1708-02-15,623880,1708,2,15,277.808863143768,278.76120337785403,276.856522909681
1708-03-15,623909,1708,3,15,278.146511999731,279.399455654293,276.89356834517
1708-04-15,623940,1708,4,15,278.382700415217,279.929694079777,276.835706750658
1708-05-15,623970,1708,5,15,278.32254117765,279.829591004327,276.815491350974
1708-06-15,624001,1708,6,15,277.58637057004,278.31177314467703,276.860967995403
1708-07-15,624031,1708,7,15,275.943196373862,275.027103980252,276.859288767472
1708-08-15,624062,1708,8,15,274.337162943806,271.96311075012403,276.711215137488
1708-09-15,624093,1708,9,15,274.29393496289504,272.057497705725,276.530372220065
1708-10-15,624123,1708,10,15,275.327231418404,274.16311122534097,276.491351611467
1708-11-15,624154,1708,11,15,276.328067885815,276.038638136655,276.617497634976
1708-12-15,624184,1708,12,15,276.96153316016,277.277715048996,276.645351271324
1709-01-15,624215,1709,1,15,277.41818943425204,278.09740937758096,276.738969490923
1709-02-15,624246,1709,2,15,277.797565183156,278.749905417242,276.845224949069
1709-03-15,624274,1709,3,15,278.136108431654,279.389052086216,276.883164777093
1709-04-15,624305,1709,4,15,278.373698298938,279.92069196349803,276.826704634378
1709-05-15,624335,1709,5,15,278.315356426775,279.822406253452,276.808306600099
1709-06-15,624366,1709,6,15,277.581314599089,278.306717173726,276.85591202445204
1709-07-15,624396,1709,7,15,275.940476098273,275.024383704663,276.856568491883
1709-08-15,624427,1709,8,15,274.336880779929,271.962828586247,276.71093297361097
1709-09-15,624458,1709,9,15,274.29608882799596,272.059651570826,276.532526085166
1709-10-15,624488,1709,10,15,275.331714730665,274.167594537602,276.495834923728
1709-11-15,624519,1709,11,15,276.334669564331,276.045239815171,276.624099313492
1709-12-15,624549,1709,12,15,276.969937624944,277.28611951377997,276.653755736108
1710-01-15,624580,1710,1,15,277.427976606231,278.10719654956,276.748756662902
1710-02-15,624611,1710,2,15,277.808210484171,278.760550718257,276.855870250084
1710-03-15,624639,1710,3,15,278.14698290271,279.399926557272,276.894039248149
1710-04-15,624670,1710,4,15,278.384120316961,279.931113981521,276.837126652402
1710-05-15,624700,1710,5,15,278.324729598895,279.831779425572,276.81767977221904
1710-06-15,624731,1710,6,15,277.589150867423,278.31455344206,276.863748292786
1710-07-15,624761,1710,7,15,275.946395739924,275.030303346314,276.862488133534
1710-08-15,624792,1710,8,15,274.34061240699,271.966560213308,276.714664600672
1710-09-15,624823,1710,9,15,274.297469387546,272.061032130376,276.533906644716
1710-10-15,624853,1710,10,15,275.330689504773,274.16656931171,276.494809697836
1710-11-15,624884,1710,11,15,276.33129217005296,276.041862420893,276.62072191921396
1710-12-15,624914,1710,12,15,276.964370014323,277.28055190315797,276.64818812548697
1711-01-15,624945,1711,1,15,277.420489066297,278.099709009626,276.741269122968
1711-02-15,624976,1711,2,15,277.799181636944,278.75152187103,276.846841402857
1711-03-15,625004,1711,3,15,278.136899691631,279.389843346193,276.88395603707
1711-04-15,625035,1711,4,15,278.373541191218,279.920534855778,276.826547526658
1711-05-15,625065,1711,5,15,278.314159430498,279.821209257175,276.80710960382197
1711-06-15,625096,1711,6,15,277.57901395703203,278.304416531669,276.853611382395
1711-07-15,625126,1711,7,15,275.937035816851,275.020943423241,276.853128210461
1711-08-15,625157,1711,8,15,274.332292629197,271.958240435515,276.706344822879
1711-09-15,625188,1711,9,15,274.290372341646,272.053935084476,276.526809598816
1711-10-15,625218,1711,10,15,275.324917206028,274.160797012965,276.489037399091
1711-11-15,625249,1711,11,15,276.326866062377,276.03743631321703,276.616295811538
1711-12-15,625279,1711,12,15,276.961230970281,277.277412859117,276.645049081445
1712-01-15,625310,1712,1,15,277.418497387105,278.097717330434,276.739277443776
1712-02-15,625341,1712,2,15,277.798117052466,278.75045728655203,276.84577681837897
1712-03-15,625370,1712,3,15,278.136461360385,279.389405014947,276.88351770582403
1712-04-15,625401,1712,4,15,278.37336791065104,279.920361575211,276.826374246092
1712-05-15,625431,1712,5,15,278.313919029862,279.820968856539,276.806869203186
1712-06-15,625462,1712,6,15,277.57842841763,278.303830992267,276.853025842993
1712-07-15,625492,1712,7,15,275.935881278821,275.01978888521097,276.851973672431
1712-08-15,625523,1712,8,15,274.33039939150797,271.956347197826,276.70445158519
1712-09-15,625554,1712,9,15,274.28762486210303,272.05118760493303,276.52406211927297
1712-10-15,625584,1712,10,15,275.321254101268,274.15713390820497,276.485374294331
1712-11-15,625615,1712,11,15,276.32228010787003,276.03285035871005,276.611709857031
1712-12-15,625645,1712,12,15,276.955769100331,277.271950989167,276.63958721149504
1713-01-15,625676,1713,1,15,277.412260694849,278.091480638178,276.73304075152
1713-02-15,625707,1713,2,15,277.791260789876,278.74360102396196,276.838920555789
1713-03-15,625735,1713,3,15,278.129194938264,279.382138592826,276.876251283703
1713-04-15,625766,1713,4,15,278.365944738215,279.912938402775,276.818951073656
1713-05-15,625796,1713,5,15,278.30657727324797,279.813627099925,276.799527446572
1713-06-15,625827,1713,6,15,277.571369274071,278.296771848708,276.84596669943403
1713-07-15,625857,1713,7,15,275.929268932786,275.013176539176,276.845361326396
1713-08-15,625888,1713,8,15,274.324361014702,271.95030882102003,276.698413208384
1713-09-15,625919,1713,9,15,274.282250613466,272.045813356296,276.518687870636
1713-10-15,625949,1713,10,15,275.316597126978,274.152476933915,276.480717320041
1713-11-15,625980,1713,11,15,276.31835654133897,276.028926792179,276.6077862905
1713-12-15,626010,1713,12,15,276.952558062207,277.268739951043,276.636376173371
1714-01-15,626041,1714,1,15,277.40970429301603,278.088924236345,276.730484349687
1714-02-15,626072,1714,2,15,277.78926411945497,278.741604353541,276.836923885368
1714-03-15,626100,1714,3,15,278.12762608161,279.380569736172,276.874682427049
1714-04-15,626131,1714,4,15,278.364639321699,279.911632986259,276.81764565714
1714-05-15,626161,1714,5,15,278.305373099891,279.812422926568,276.798323273215
1714-06-15,626192,1714,6,15,277.57012242294496,278.295524997582,276.844719848308
1714-07-15,626222,1714,7,15,275.927853858214,275.011761464604,276.843946251824
1714-08-15,626253,1714,8,15,274.322670546261,271.948618352579,276.696722739943
1714-09-15,626284,1714,9,15,274.280195955985,272.043758698815,276.516633213155
1714-10-15,626314,1714,10,15,275.314107860539,274.149987667476,276.478228053602
1714-11-15,626345,1714,11,15,276.31538062127703,276.025950872117,276.60481037043803
1714-12-15,626375,1714,12,15,276.949061819109,277.265243707945,276.632879930273
1715-01-15,626406,1715,1,15,277.40567243272204,278.08489237605096,276.726452489393
1715-02-15,626437,1715,2,15,277.784699723057,278.737039957144,276.832359488971
1715-03-15,626465,1715,3,15,278.122550605455,279.37549426001704,276.869606950894
1715-04-15,626496,1715,4,15,278.35909190021704,279.906085564777,276.812098235657
1715-05-15,626526,1715,5,15,278.29940572905497,279.806455555732,276.792355902379
1715-06-15,626557,1715,6,15,277.563798268073,278.28920084271,276.838395693436
1715-07-15,626587,1715,7,15,275.92124728157904,275.005154887969,276.837339675189
1715-08-15,626618,1715,8,15,274.315867107089,271.941814913407,276.689919300771
1715-09-15,626649,1715,9,15,274.273292410456,272.036855153286,276.509729667626
1715-10-15,626679,1715,10,15,275.307212161785,274.143091968722,276.47133235484796
1715-11-15,626710,1715,11,15,276.30861191938703,276.019182170227,276.59804166854803
1715-12-15,626740,1715,12,15,276.94255046112403,277.25873234996004,276.626368572288
1716-01-15,626771,1716,1,15,277.399559962636,278.078779905965,276.720340019307
1716-02-15,626802,1716,2,15,277.77913888182,278.731479115906,276.826798647733
1716-03-15,626831,1716,3,15,278.117705330968,279.37064898552995,276.864761676407
1716-04-15,626862,1716,4,15,278.355135535652,279.90212920021196,276.80814187109297
1716-05-15,626892,1716,5,15,278.29649019868697,279.803540025364,276.789440372011
1716-06-15,626923,1716,6,15,277.56202788227404,278.287430456911,276.836625307637
1716-07-15,626953,1716,7,15,275.92067788853296,275.004585494923,276.836770282143
1716-08-15,626984,1716,8,15,274.316506092797,271.942453899115,276.690558286479
1716-09-15,627015,1716,9,15,274.275098698732,272.038661441562,276.511535955902
1716-10-15,627045,1716,10,15,275.310096214259,274.14597602119596,276.474216407322
1716-11-15,627076,1716,11,15,276.312435735502,276.023005986342,276.601865484663
1716-12-15,627106,1716,12,15,276.94712757814,277.263309466976,276.630945689304
1717-01-15,627137,1717,1,15,277.40465545562597,278.083875398955,276.725435512297
1717-02-15,627168,1717,2,15,277.78446936367,278.736809597756,276.832129129583
1717-03-15,627196,1717,3,15,278.122938952381,279.37588260694304,276.86999529782
1717-04-15,627227,1717,4,15,278.359894407424,279.906888071984,276.812900742865
1717-05-15,627257,1717,5,15,278.30040693841204,279.807456765089,276.793357111736
1717-06-15,627288,1717,6,15,277.564803440169,278.29020601480596,276.839400865532
1717-07-15,627318,1717,7,15,275.922084226666,275.005991833056,276.838176620276
1717-08-15,627349,1717,8,15,274.316386185088,271.942333991406,276.69043837877
1717-09-15,627380,1717,9,15,274.273366530952,272.036929273782,276.509803788122
1717-10-15,627410,1717,10,15,275.30673678403,274.142616590967,276.47085697709304
1717-11-15,627441,1717,11,15,276.307505052298,276.018075303138,276.596934801459
1717-12-15,627471,1717,12,15,276.94075266328497,277.25693455212,276.624570774449
1718-01-15,627502,1718,1,15,277.397034342299,278.076254285628,276.71781439897
1718-02-15,627533,1718,2,15,277.775871096898,278.728211330984,276.823530862811
1718-03-15,627561,1718,3,15,278.113703589045,279.36664724360696,276.860759934484
1718-04-15,627592,1718,4,15,278.350431305355,279.897424969915,276.803437640795
1718-05-15,627622,1718,5,15,278.291133569532,279.79818339620897,276.784083742856
1718-06-15,627653,1718,6,15,277.556067616355,278.281470190992,276.83066504171796
1718-07-15,627683,1718,7,15,275.914158966698,274.998066573088,276.830251360308
1718-08-15,627714,1718,8,15,274.309469714645,271.935417520963,276.683521908327
1718-09-15,627745,1718,9,15,274.267582282615,272.03114502544497,276.504019539785
1718-10-15,627775,1718,10,15,275.302133397281,274.138013204218,276.466253590344
1718-11-15,627806,1718,11,15,276.30405637351896,276.01462662435904,276.59348612267996
1718-12-15,627836,1718,12,15,276.938357745758,277.254539634593,276.622175856922
1719-01-15,627867,1719,1,15,277.39551744620604,278.074737389535,276.716297502877
1719-02-15,627898,1719,2,15,277.774981689325,278.727321923411,276.822641455238
1719-03-15,627926,1719,3,15,278.113116343975,279.36605999853697,276.860172689414
1719-04-15,627957,1719,4,15,278.349746954995,279.89674061955503,276.80275329043496
1719-05-15,627987,1719,5,15,278.289932710861,279.796982537538,276.78288288418497
1719-06-15,628018,1719,6,15,277.553997370924,278.279399945561,276.828594796287
1719-07-15,628048,1719,7,15,275.91094097027,274.99484857666,276.82703336388
1719-08-15,628079,1719,8,15,274.304900117198,271.930847923516,276.67895231088
1719-09-15,628110,1719,9,15,274.261531748341,272.025094491171,276.49796900551104
1719-10-15,628140,1719,10,15,275.294547104586,274.13042691152305,276.458667297649
1719-11-15,628171,1719,11,15,276.294954015023,276.005524265863,276.584383764184
1719-12-15,628201,1719,12,15,276.927833528297,277.244015417132,276.611651639461
1720-01-15,628232,1720,1,15,277.383740090829,278.062960034158,276.7045201475
1720-02-15,628263,1720,2,15,277.762194431296,278.714534665382,276.809854197209
1720-03-15,628292,1720,3,15,278.099636932771,279.35258058733297,276.84669327821
1720-04-15,628323,1720,4,15,278.335967348969,279.88296101352904,276.788973684409
1720-05-15,628353,1720,5,15,278.276280027373,279.78332985405,276.769230200697
1720-06-15,628384,1720,6,15,277.54085505399297,278.26625762863,276.815452479356
1720-07-15,628414,1720,7,15,275.898639146217,274.982546752607,276.814731539827
1720-08-15,628445,1720,8,15,274.293715594643,271.919663400961,276.667767788325
1720-09-15,628476,1720,9,15,274.251688018204,272.015250761034,276.488125275374
1720-10-15,628506,1720,10,15,275.286214340087,274.12209414702403,276.45033453315
1720-11-15,628537,1720,11,15,276.288249071683,275.998819322523,276.577678820844
1720-12-15,628567,1720,12,15,276.922819943936,277.239001832771,276.6066380551
1721-01-15,628598,1721,1,15,277.380428085566,278.05964802889497,276.701208142237
1721-02-15,628629,1721,2,15,277.76054090755,278.712881141636,276.808200673463
1721-03-15,628657,1721,3,15,278.09954547526297,279.35248912982496,276.846601820702
1721-04-15,628688,1721,4,15,278.337288278881,279.884281943441,276.790294614322
1721-05-15,628718,1721,5,15,278.278826149846,279.785875976523,276.77177632317
1721-06-15,628749,1721,6,15,277.544439546988,278.269842121625,276.819036972351
1721-07-15,628779,1721,7,15,275.903081177666,274.986988784056,276.819173571276
1721-08-15,628810,1721,8,15,274.29884032244996,271.924788128768,276.67289251613204
1721-09-15,628841,1721,9,15,274.25732659024396,272.020889333074,276.493763847414
1721-10-15,628871,1721,10,15,275.292203894207,274.12808370114396,276.45632408727
1721-11-15,628902,1721,11,15,276.2944327357,276.00500298654,276.583862484861
1721-12-15,628932,1721,12,15,276.929046835639,277.245228724475,276.61286494680303
1722-01-15,628963,1722,1,15,277.386553312717,278.065773256046,276.707333369388
1722-02-15,628994,1722,2,15,277.76642556788,278.718765801966,276.81408533379397
1722-03-15,629022,1722,3,15,278.10505665647497,279.35800031103696,276.852113001914
1722-04-15,629053,1722,4,15,278.342299057899,279.889292722459,276.79530539334
1722-05-15,629083,1722,5,15,278.283218929829,279.790268756506,276.776169103153
1722-06-15,629114,1722,6,15,277.54812063172795,278.27352320636504,276.822718057091
1722-07-15,629144,1722,7,15,275.905984651645,274.989892258035,276.822077045255
1722-08-15,629175,1722,8,15,274.300928050839,271.926875857157,276.674980244521
1722-09-15,629206,1722,9,15,274.258588218903,272.022150961733,276.495025476073
1722-10-15,629236,1722,10,15,275.292656849686,274.128536656623,276.45677704274897
1722-11-15,629267,1722,11,15,276.294122225237,276.004692476077,276.583551974398
1722-12-15,629297,1722,12,15,276.928045847162,277.244227735997,276.611863958326
1723-01-15,629328,1723,1,15,277.384962614844,278.064182558173,276.705742671515
1723-02-15,629359,1723,2,15,277.764373709918,278.71671394400397,276.812033475831
1723-03-15,629387,1723,3,15,278.102699968419,279.355643622981,276.849756313858
1723-04-15,629418,1723,4,15,278.339821650435,279.886815314995,276.792827985876
1723-05-15,629448,1723,5,15,278.280825268708,279.787875095385,276.773775442032
1723-06-15,629479,1723,6,15,277.546002310136,278.271404884773,276.820599735499
1723-07-15,629509,1723,7,15,275.904310940632,274.98821854702203,276.820403334242
1723-08-15,629540,1723,8,15,274.299845896521,271.92579370283903,276.673898090203
1723-09-15,629571,1723,9,15,274.258222242466,272.021784985296,276.494659499636
1723-10-15,629601,1723,10,15,275.293109347382,274.128989154319,276.457229540445
1723-11-15,629632,1723,11,15,276.295473168386,276.006043419226,276.58490291754697
1723-12-15,629662,1723,12,15,276.930352882153,277.24653477098803,276.614170993317
1724-01-15,629693,1724,1,15,277.388261063131,278.06748100646,276.709041119802
1724-02-15,629724,1724,2,15,277.768676568025,278.721016802111,276.816336333938
1724-03-15,629753,1724,3,15,278.107997907938,279.3609415625,276.855054253377
1724-04-15,629784,1724,4,15,278.346083018024,279.893076682584,276.799089353465
1724-05-15,629814,1724,5,15,278.28799824191003,279.795048068587,276.780948415234
1724-06-15,629845,1724,6,15,277.554025143378,278.279427718015,276.828622568741
